Date,Location,Crime_Type,Reported_Incidents
2021-02-24,Zone D,Theft,7
2021-02-25,Zone D,Theft,6
2021-02-26,Zone D,Burglary,11
2021-02-27,Zone D,Burglary,1
2021-02-28,Zone D,Assault,4
2021-03-01,Zone D,Theft,8
2021-03-02,Zone D,Burglary,1
2021-03-03,Zone D,Vandalism,3
2021-03-04,Zone D,Vandalism,17
2021-03-05,Zone D,Theft,5
2021-03-06,Zone D,Assault,5
2021-03-07,Zone D,Assault,10
2021-03-08,Zone D,Vandalism,5
2021-03-09,Zone D,Assault,6
2021-03-10,Zone D,Theft,2
2021-03-11,Zone D,Vandalism,3
2021-03-12,Zone D,Burglary,3
2021-03-13,Zone D,Burglary,10
2021-03-14,Zone D,Assault,5
2021-03-15,Zone D,Vandalism,6
2021-03-16,Zone D,Vandalism,5
2021-03-17,Zone D,Burglary,1
2021-03-18,Zone D,Vandalism,2
2021-03-19,Zone D,Vandalism,6
2021-03-20,Zone D,Vandalism,10
2021-03-21,Zone D,Assault,5
2021-03-22,Zone D,Vandalism,6
2021-03-23,Zone D,Theft,3
2021-03-24,Zone D,Assault,3
2021-03-25,Zone D,Vandalism,2
2021-03-26,Zone D,Vandalism,2
2021-03-27,Zone D,Theft,3
2021-03-28,Zone D,Assault,8
2021-03-29,Zone D,Burglary,9
2021-03-30,Zone D,Burglary,3
2021-03-31,Zone D,Assault,4
2021-04-01,Zone D,Vandalism,8
2021-04-02,Zone D,Vandalism,6
2021-04-03,Zone D,Burglary,7
2021-04-04,Zone D,Burglary,6
2021-04-05,Zone D,Burglary,4
2021-04-06,Zone D,Theft,3
2021-04-07,Zone D,Burglary,6
2021-04-08,Zone D,Theft,6
2021-04-09,Zone D,Assault,6
2021-04-10,Zone D,Vandalism,5
2021-04-11,Zone D,Burglary,7
2021-04-12,Zone D,Vandalism,4
2021-04-13,Zone D,Vandalism,8
2021-04-14,Zone D,Burglary,1
2021-04-15,Zone D,Burglary,8
2021-04-16,Zone D,Assault,8
2021-04-17,Zone D,Theft,8
2021-04-18,Zone D,Theft,3
2021-04-19,Zone D,Vandalism,5
2021-04-20,Zone D,Burglary,3
2021-04-21,Zone D,Assault,3
2021-04-22,Zone D,Assault,11
2021-04-23,Zone D,Assault,4
2021-04-24,Zone D,Assault,5
2021-04-25,Zone D,Assault,4
2021-04-26,Zone D,Theft,5
2021-04-27,Zone D,Theft,8
2021-04-28,Zone D,Theft,3
2021-04-29,Zone D,Burglary,7
2021-04-30,Zone D,Vandalism,3
2021-05-01,Zone D,Assault,2
2021-05-02,Zone D,Burglary,5
2021-05-03,Zone D,Assault,3
2021-05-04,Zone D,Theft,8
2021-05-05,Zone D,Burglary,4
2021-05-06,Zone D,Theft,4
2021-05-07,Zone D,Assault,8
2021-05-08,Zone D,Assault,2
2021-05-09,Zone D,Vandalism,8
2021-05-10,Zone D,Assault,9
2021-05-11,Zone D,Theft,3
2021-05-12,Zone D,Assault,6
2021-05-13,Zone D,Vandalism,5
2021-05-14,Zone D,Vandalism,7
2021-05-15,Zone D,Theft,4
2021-05-16,Zone D,Burglary,3
2021-05-17,Zone D,Assault,5
2021-05-18,Zone D,Vandalism,6
2021-05-19,Zone D,Assault,5
2021-05-20,Zone D,Assault,4
2021-05-21,Zone D,Burglary,4
2021-05-22,Zone D,Vandalism,6
2021-05-23,Zone D,Assault,1
2021-05-24,Zone D,Vandalism,3
2021-05-25,Zone D,Theft,8
2021-05-26,Zone D,Theft,3
2021-05-27,Zone D,Assault,4
2021-05-28,Zone D,Vandalism,4
2021-05-29,Zone D,Assault,7
2021-05-30,Zone D,Vandalism,12
2021-05-31,Zone D,Vandalism,2
2021-06-01,Zone D,Burglary,6
2021-06-02,Zone D,Burglary,8
2021-06-03,Zone D,Burglary,2
2021-06-04,Zone D,Assault,2
2021-06-05,Zone D,Burglary,6
2021-06-06,Zone D,Burglary,1
2021-06-07,Zone D,Theft,5
2021-06-08,Zone D,Vandalism,5
2021-06-09,Zone D,Vandalism,4
2021-06-10,Zone D,Burglary,3
2021-06-11,Zone D,Vandalism,4
2021-06-12,Zone D,Theft,6
2021-06-13,Zone D,Theft,7
2021-06-14,Zone D,Burglary,3
2021-06-15,Zone D,Theft,6
2021-06-16,Zone D,Vandalism,4
2021-06-17,Zone D,Assault,5
2021-06-18,Zone D,Vandalism,8
2021-06-19,Zone D,Assault,8
2021-06-20,Zone D,Burglary,10
2021-06-21,Zone D,Assault,8
2021-06-22,Zone D,Theft,7
2021-06-23,Zone D,Vandalism,4
2021-06-24,Zone D,Assault,2
2021-06-25,Zone D,Vandalism,5
2021-06-26,Zone D,Burglary,10
2021-06-27,Zone D,Burglary,6
2021-06-28,Zone D,Theft,7
2021-06-29,Zone D,Burglary,3
2021-06-30,Zone D,Assault,10
2021-07-01,Zone D,Burglary,6
2021-07-02,Zone D,Theft,3
2021-07-03,Zone D,Vandalism,7
2021-07-04,Zone D,Vandalism,3
2021-07-05,Zone D,Burglary,7
2021-07-06,Zone D,Assault,6
2021-07-07,Zone D,Theft,2
2021-07-08,Zone D,Assault,7
2021-07-09,Zone D,Theft,4
2021-07-10,Zone D,Burglary,0
2021-07-11,Zone D,Theft,4
2021-07-12,Zone D,Theft,6
2021-07-13,Zone D,Burglary,9
2021-07-14,Zone D,Assault,2
2021-07-15,Zone D,Burglary,8
2021-07-16,Zone D,Theft,2
2021-07-17,Zone D,Burglary,8
2021-07-18,Zone D,Theft,6
2021-07-19,Zone D,Burglary,5
2021-07-20,Zone D,Vandalism,5
2021-07-21,Zone D,Vandalism,2
2021-07-22,Zone D,Burglary,7
2021-07-23,Zone D,Assault,3
2021-07-24,Zone D,Theft,6
2021-07-25,Zone D,Vandalism,4
2021-07-26,Zone D,Assault,2
2021-07-27,Zone D,Theft,3
2021-07-28,Zone D,Vandalism,5
2021-07-29,Zone D,Vandalism,9
2021-07-30,Zone D,Burglary,5
2021-07-31,Zone D,Theft,6
2021-08-01,Zone D,Assault,7
2021-08-02,Zone D,Assault,4
2021-08-03,Zone D,Assault,10
2021-08-04,Zone D,Theft,5
2021-08-05,Zone D,Assault,10
2021-08-06,Zone D,Assault,7
2021-08-07,Zone D,Assault,2
2021-08-08,Zone D,Burglary,3
2021-08-09,Zone D,Burglary,5
2021-08-10,Zone D,Theft,2
2021-08-11,Zone D,Theft,1
2021-08-12,Zone D,Assault,3
2021-08-13,Zone D,Burglary,7
2021-08-14,Zone D,Vandalism,8
2021-08-15,Zone D,Vandalism,9
2021-08-16,Zone D,Assault,4
2021-08-17,Zone D,Assault,0
2021-08-18,Zone D,Burglary,5
2021-08-19,Zone D,Burglary,2
2021-08-20,Zone D,Burglary,7
2021-08-21,Zone D,Theft,4
2021-08-22,Zone D,Theft,2
2021-08-23,Zone D,Assault,3
2021-08-24,Zone D,Theft,5
2021-08-25,Zone D,Burglary,5
2021-08-26,Zone D,Burglary,4
2021-08-27,Zone D,Theft,6
2021-08-28,Zone D,Vandalism,8
2021-08-29,Zone D,Assault,5
2021-08-30,Zone D,Vandalism,7
2021-08-31,Zone D,Assault,1
2021-09-01,Zone D,Vandalism,5
2021-09-02,Zone D,Theft,2
2021-09-03,Zone D,Assault,4
2021-09-04,Zone D,Assault,5
2021-09-05,Zone D,Assault,4
2021-09-06,Zone D,Burglary,5
2021-09-07,Zone D,Burglary,4
2021-09-08,Zone D,Vandalism,5
2021-09-09,Zone D,Theft,8
2021-09-10,Zone D,Burglary,3
2021-09-11,Zone D,Assault,5
2021-09-12,Zone D,Burglary,9
2021-09-13,Zone D,Theft,8
2021-09-14,Zone D,Burglary,8
2021-09-15,Zone D,Assault,2
2021-09-16,Zone D,Vandalism,10
2021-09-17,Zone D,Assault,1
2021-09-18,Zone D,Theft,0
2021-09-19,Zone D,Vandalism,5
2021-09-20,Zone D,Burglary,1
2021-09-21,Zone D,Burglary,6
2021-09-22,Zone D,Burglary,6
2021-09-23,Zone D,Vandalism,1
2021-09-24,Zone D,Assault,7
2021-09-25,Zone D,Vandalism,5
2021-09-26,Zone D,Vandalism,5
2021-09-27,Zone D,Theft,6
2021-09-28,Zone D,Vandalism,2
2021-09-29,Zone D,Burglary,2
2021-09-30,Zone D,Assault,4
2021-10-01,Zone D,Assault,9
2021-10-02,Zone D,Assault,5
2021-10-03,Zone D,Burglary,4
2021-10-04,Zone D,Burglary,6
2021-10-05,Zone D,Burglary,5
2021-10-06,Zone D,Burglary,10
2021-10-07,Zone D,Burglary,6
2021-10-08,Zone D,Vandalism,11
2021-10-09,Zone D,Burglary,7
2021-10-10,Zone D,Burglary,1
2021-10-11,Zone D,Burglary,7
2021-10-12,Zone D,Burglary,3
2021-10-13,Zone D,Assault,3
2021-10-14,Zone D,Burglary,2
2021-10-15,Zone D,Vandalism,5
2021-10-16,Zone D,Vandalism,6
2021-10-17,Zone D,Vandalism,3
2021-10-18,Zone D,Theft,9
2021-10-19,Zone D,Assault,2
2021-10-20,Zone D,Burglary,3
2021-10-21,Zone D,Theft,3
2021-10-22,Zone D,Burglary,4
2021-10-23,Zone D,Theft,5
2021-10-24,Zone D,Theft,3
2021-10-25,Zone D,Vandalism,5
2021-10-26,Zone D,Vandalism,4
2021-10-27,Zone D,Theft,5
2021-10-28,Zone D,Vandalism,3
2021-10-29,Zone D,Theft,4
2021-10-30,Zone D,Assault,7
2021-10-31,Zone D,Vandalism,7
2021-11-01,Zone D,Vandalism,4
2021-11-02,Zone D,Vandalism,4
2021-11-03,Zone D,Assault,7
2021-11-04,Zone D,Theft,7
2021-11-05,Zone D,Burglary,5
2021-11-06,Zone D,Vandalism,3
2021-11-07,Zone D,Theft,2
2021-11-08,Zone D,Assault,4
2021-11-09,Zone D,Burglary,1
2021-11-10,Zone D,Vandalism,6
2021-11-11,Zone D,Assault,5
2021-11-12,Zone D,Assault,8
2021-11-13,Zone D,Burglary,10
2021-11-14,Zone D,Theft,4
2021-11-15,Zone D,Vandalism,5
2021-11-16,Zone D,Vandalism,3
2021-11-17,Zone D,Theft,5
2021-11-18,Zone D,Theft,4
2021-11-19,Zone D,Theft,6
2021-11-20,Zone D,Burglary,8
2021-11-21,Zone D,Burglary,2
2021-11-22,Zone D,Vandalism,5
2021-11-23,Zone D,Burglary,9
2021-11-24,Zone D,Assault,9
2021-11-25,Zone D,Vandalism,10
2021-11-26,Zone D,Burglary,7
2021-11-27,Zone D,Theft,3
2021-11-28,Zone D,Assault,3
2021-11-29,Zone D,Theft,7
2021-11-30,Zone D,Vandalism,3
2021-12-01,Zone D,Theft,10
2021-12-02,Zone D,Burglary,5
2021-12-03,Zone D,Burglary,5
2021-12-04,Zone D,Vandalism,5
2021-12-05,Zone D,Theft,4
2021-12-06,Zone D,Vandalism,4
2021-12-07,Zone D,Theft,5
2021-12-08,Zone D,Assault,6
2021-12-09,Zone D,Burglary,7
2021-12-10,Zone D,Vandalism,3
2021-12-11,Zone D,Assault,5
2021-12-12,Zone D,Assault,4
2021-12-13,Zone D,Vandalism,6
2021-12-14,Zone D,Vandalism,3
2021-12-15,Zone D,Assault,2
2021-12-16,Zone D,Theft,8
2021-12-17,Zone D,Assault,3
2021-12-18,Zone D,Vandalism,8
2021-12-19,Zone D,Assault,4
2021-12-20,Zone D,Theft,3
2021-12-21,Zone D,Burglary,3
2021-12-22,Zone D,Burglary,7
2021-12-23,Zone D,Assault,1
2021-12-24,Zone D,Theft,6
2021-12-25,Zone D,Burglary,7
2021-12-26,Zone D,Assault,6
2021-12-27,Zone D,Assault,6
2021-12-28,Zone D,Theft,1
2021-12-29,Zone D,Vandalism,5
2021-12-30,Zone D,Assault,0
2021-12-31,Zone D,Vandalism,5
2022-01-01,Zone D,Vandalism,5
2022-01-02,Zone D,Burglary,5
2022-01-03,Zone D,Vandalism,9
2022-01-04,Zone D,Theft,8
2022-01-05,Zone D,Burglary,3
2022-01-06,Zone D,Burglary,3
2022-01-07,Zone D,Burglary,8
2022-01-08,Zone D,Assault,8
2022-01-09,Zone D,Assault,8
2022-01-10,Zone D,Vandalism,3
2022-01-11,Zone D,Burglary,0
2022-01-12,Zone D,Burglary,5
2022-01-13,Zone D,Theft,5
2022-01-14,Zone D,Vandalism,3
2022-01-15,Zone D,Theft,9
2022-01-16,Zone D,Vandalism,11
2022-01-17,Zone D,Vandalism,2
2022-01-18,Zone D,Assault,5
2022-01-19,Zone D,Assault,8
2022-01-20,Zone D,Theft,4
2022-01-21,Zone D,Vandalism,1
2022-01-22,Zone D,Burglary,6
2022-01-23,Zone D,Assault,9
2022-01-24,Zone D,Burglary,6
2022-01-25,Zone D,Theft,4
2022-01-26,Zone D,Assault,6
2022-01-27,Zone D,Assault,5
2022-01-28,Zone D,Vandalism,5
2022-01-29,Zone D,Theft,4
2022-01-30,Zone D,Vandalism,7
2022-01-31,Zone D,Assault,4
2022-02-01,Zone D,Theft,2
2022-02-02,Zone D,Assault,4
2022-02-03,Zone D,Theft,5
2022-02-04,Zone D,Assault,2
2022-02-05,Zone D,Burglary,1
2022-02-06,Zone D,Burglary,6
2022-02-07,Zone D,Vandalism,9
2022-02-08,Zone D,Burglary,7
2022-02-09,Zone D,Assault,6
2022-02-10,Zone D,Assault,6
2022-02-11,Zone D,Burglary,5
2022-02-12,Zone D,Vandalism,5
2022-02-13,Zone D,Burglary,5
2022-02-14,Zone D,Theft,3
2022-02-15,Zone D,Theft,3
2022-02-16,Zone D,Theft,8
2022-02-17,Zone D,Burglary,5
2022-02-18,Zone D,Burglary,4
2022-02-19,Zone D,Burglary,2
2022-02-20,Zone D,Theft,4
2022-02-21,Zone D,Vandalism,10
2022-02-22,Zone D,Assault,1
2022-02-23,Zone D,Burglary,5
2022-02-24,Zone D,Vandalism,2
2022-02-25,Zone D,Assault,3
2022-02-26,Zone D,Assault,4
2022-02-27,Zone D,Assault,4
2022-02-28,Zone D,Vandalism,8
2022-03-01,Zone D,Vandalism,3
2022-03-02,Zone D,Theft,2
2022-03-03,Zone D,Vandalism,5
2022-03-04,Zone D,Vandalism,4
2022-03-05,Zone D,Vandalism,5
2022-03-06,Zone D,Assault,6
2022-03-07,Zone D,Burglary,4
2022-03-08,Zone D,Theft,6
2022-03-09,Zone D,Burglary,6
2022-03-10,Zone D,Burglary,1
2022-03-11,Zone D,Vandalism,2
2022-03-12,Zone D,Theft,2
2022-03-13,Zone D,Burglary,3
2022-03-14,Zone D,Burglary,5
2022-03-15,Zone D,Theft,7
2022-03-16,Zone D,Vandalism,1
2022-03-17,Zone D,Burglary,3
2022-03-18,Zone D,Assault,3
2022-03-19,Zone D,Burglary,5
2022-03-20,Zone D,Assault,7
2022-03-21,Zone D,Vandalism,7
2022-03-22,Zone D,Burglary,5
2022-03-23,Zone D,Theft,6
2022-03-24,Zone D,Theft,6
2022-03-25,Zone D,Burglary,3
2022-03-26,Zone D,Vandalism,6
2022-03-27,Zone D,Vandalism,5
2022-03-28,Zone D,Theft,5
2022-03-29,Zone D,Burglary,5
2022-03-30,Zone D,Vandalism,5
2022-03-31,Zone D,Theft,4
2022-04-01,Zone D,Assault,11
2022-04-02,Zone D,Burglary,4
2022-04-03,Zone D,Assault,8
2022-04-04,Zone D,Assault,4
2022-04-05,Zone D,Vandalism,5
2022-04-06,Zone D,Vandalism,5
2022-04-07,Zone D,Vandalism,6
2022-04-08,Zone D,Burglary,2
2022-04-09,Zone D,Assault,6
2022-04-10,Zone D,Burglary,9
2022-04-11,Zone D,Vandalism,8
2022-04-12,Zone D,Assault,5
2022-04-13,Zone D,Burglary,9
2022-04-14,Zone D,Burglary,6
2022-04-15,Zone D,Theft,3
2022-04-16,Zone D,Burglary,8
2022-04-17,Zone D,Vandalism,3
2022-04-18,Zone D,Burglary,3
2022-04-19,Zone D,Assault,6
2022-04-20,Zone D,Burglary,6
2022-04-21,Zone D,Theft,3
2022-04-22,Zone D,Assault,3
2022-04-23,Zone D,Assault,7
2022-04-24,Zone D,Theft,4
2022-04-25,Zone D,Vandalism,4
2022-04-26,Zone D,Assault,7
2022-04-27,Zone D,Vandalism,4
2022-04-28,Zone D,Assault,8
2022-04-29,Zone D,Assault,4
2022-04-30,Zone D,Vandalism,6
2022-05-01,Zone D,Assault,2
2022-05-02,Zone D,Vandalism,6
2022-05-03,Zone D,Theft,6
2022-05-04,Zone D,Vandalism,4
2022-05-05,Zone D,Theft,7
2022-05-06,Zone D,Assault,2
2022-05-07,Zone D,Vandalism,6
2022-05-08,Zone D,Assault,6
2022-05-09,Zone D,Vandalism,8
2022-05-10,Zone D,Theft,3
2022-05-11,Zone D,Theft,4
2022-05-12,Zone D,Vandalism,4
2022-05-13,Zone D,Theft,5
2022-05-14,Zone D,Assault,2
2022-05-15,Zone D,Assault,0
2022-05-16,Zone D,Burglary,3
2022-05-17,Zone D,Theft,5
2022-05-18,Zone D,Assault,5
2022-05-19,Zone D,Vandalism,10
2022-05-20,Zone D,Theft,7
2022-05-21,Zone D,Assault,5
2022-05-22,Zone D,Theft,3
2022-05-23,Zone D,Vandalism,8
2022-05-24,Zone D,Assault,1
2022-05-25,Zone D,Burglary,10
2022-05-26,Zone D,Burglary,1
2022-05-27,Zone D,Theft,4
2022-05-28,Zone D,Vandalism,6
2022-05-29,Zone D,Assault,5
2022-05-30,Zone D,Vandalism,7
2022-05-31,Zone D,Assault,8
2022-06-01,Zone D,Theft,3
2022-06-02,Zone D,Assault,5
2022-06-03,Zone D,Vandalism,8
2022-06-04,Zone D,Vandalism,7
2022-06-05,Zone D,Theft,9
2022-06-06,Zone D,Vandalism,2
2022-06-07,Zone D,Assault,8
2022-06-08,Zone D,Theft,3
2022-06-09,Zone D,Assault,4
2022-06-10,Zone D,Vandalism,2
2022-06-11,Zone D,Theft,7
2022-06-12,Zone D,Assault,2
2022-06-13,Zone D,Vandalism,4
2022-06-14,Zone D,Vandalism,4
2022-06-15,Zone D,Burglary,4
2022-06-16,Zone D,Vandalism,6
2022-06-17,Zone D,Assault,8
2022-06-18,Zone D,Theft,1
2022-06-19,Zone D,Burglary,2
2022-06-20,Zone D,Vandalism,2
2022-06-21,Zone D,Vandalism,1
2022-06-22,Zone D,Vandalism,4
2022-06-23,Zone D,Assault,8
2022-06-24,Zone D,Burglary,2
2022-06-25,Zone D,Assault,2
2022-06-26,Zone D,Burglary,5
2022-06-27,Zone D,Theft,3
2022-06-28,Zone D,Assault,4
2022-06-29,Zone D,Assault,6
2022-06-30,Zone D,Theft,7
2022-07-01,Zone D,Burglary,7
2022-07-02,Zone D,Vandalism,2
2022-07-03,Zone D,Theft,7
2022-07-04,Zone D,Vandalism,2
2022-07-05,Zone D,Vandalism,3
2022-07-06,Zone D,Theft,4
2022-07-07,Zone D,Burglary,1
2022-07-08,Zone D,Vandalism,3
2022-07-09,Zone D,Theft,9
2022-07-10,Zone D,Assault,0
2022-07-11,Zone D,Assault,2
2022-07-12,Zone D,Assault,6
2022-07-13,Zone D,Theft,3
2022-07-14,Zone D,Assault,5
2022-07-15,Zone D,Vandalism,6
2022-07-16,Zone D,Assault,2
2022-07-17,Zone D,Assault,6
2022-07-18,Zone D,Vandalism,7
2022-07-19,Zone D,Assault,8
2022-07-20,Zone D,Vandalism,5
2022-07-21,Zone D,Assault,5
2022-07-22,Zone D,Vandalism,8
2022-07-23,Zone D,Assault,8
2022-07-24,Zone D,Vandalism,8
2022-07-25,Zone D,Theft,5
2022-07-26,Zone D,Vandalism,5
2022-07-27,Zone D,Assault,5
2022-07-28,Zone D,Assault,5
2022-07-29,Zone D,Burglary,5
2022-07-30,Zone D,Vandalism,7
2022-07-31,Zone D,Theft,6
2022-08-01,Zone D,Vandalism,2
2022-08-02,Zone D,Vandalism,2
2022-08-03,Zone D,Theft,2
2022-08-04,Zone D,Vandalism,4
2022-08-05,Zone D,Theft,4
2022-08-06,Zone D,Theft,5
2022-08-07,Zone D,Vandalism,11
2022-08-08,Zone D,Vandalism,5
2022-08-09,Zone D,Assault,6
2022-08-10,Zone D,Assault,3
2022-08-11,Zone D,Burglary,4
2022-08-12,Zone D,Burglary,7
2022-08-13,Zone D,Vandalism,7
2022-08-14,Zone D,Theft,4
2022-08-15,Zone D,Burglary,6
2022-08-16,Zone D,Vandalism,5
2022-08-17,Zone D,Burglary,4
2022-08-18,Zone D,Theft,1
2022-08-19,Zone D,Vandalism,6
2022-08-20,Zone D,Theft,4
2022-08-21,Zone D,Vandalism,4
2022-08-22,Zone D,Burglary,6
2022-08-23,Zone D,Assault,3
2022-08-24,Zone D,Burglary,2
2022-08-25,Zone D,Burglary,4
2022-08-26,Zone D,Assault,8
2022-08-27,Zone D,Assault,7
2022-08-28,Zone D,Vandalism,7
2022-08-29,Zone D,Vandalism,3
2022-08-30,Zone D,Theft,0
2022-08-31,Zone D,Theft,5
2022-09-01,Zone D,Burglary,6
2022-09-02,Zone D,Assault,5
2022-09-03,Zone D,Theft,7
2022-09-04,Zone D,Burglary,6
2022-09-05,Zone D,Assault,6
2022-09-06,Zone D,Vandalism,9
2022-09-07,Zone D,Burglary,7
2022-09-08,Zone D,Vandalism,7
2022-09-09,Zone D,Theft,2
2022-09-10,Zone D,Theft,6
2022-09-11,Zone D,Assault,7
2022-09-12,Zone D,Burglary,4
2022-09-13,Zone D,Vandalism,10
2022-09-14,Zone D,Assault,7
2022-09-15,Zone D,Theft,4
2022-09-16,Zone D,Theft,9
2022-09-17,Zone D,Burglary,9
2022-09-18,Zone D,Vandalism,3
2022-09-19,Zone D,Burglary,4
2022-09-20,Zone D,Vandalism,7
2022-09-21,Zone D,Vandalism,5
2022-09-22,Zone D,Burglary,7
2022-09-23,Zone D,Assault,7
2022-09-24,Zone D,Burglary,2
2022-09-25,Zone D,Burglary,3
2022-09-26,Zone D,Theft,2
2022-09-27,Zone D,Theft,4
2022-09-28,Zone D,Burglary,1
2022-09-29,Zone D,Burglary,3
2022-09-30,Zone D,Theft,4
2022-10-01,Zone D,Vandalism,3
2022-10-02,Zone D,Burglary,8
2022-10-03,Zone D,Assault,2
2022-10-04,Zone D,Assault,6
2022-10-05,Zone D,Assault,7
2022-10-06,Zone D,Burglary,5
2022-10-07,Zone D,Vandalism,3
2022-10-08,Zone D,Vandalism,9
2022-10-09,Zone D,Theft,8
2022-10-10,Zone D,Burglary,6
2022-10-11,Zone D,Vandalism,3
2022-10-12,Zone D,Burglary,0
2022-10-13,Zone D,Theft,10
2022-10-14,Zone D,Theft,4
2022-10-15,Zone D,Theft,2
2022-10-16,Zone D,Assault,4
2022-10-17,Zone D,Burglary,8
2022-10-18,Zone D,Theft,1
2022-10-19,Zone D,Burglary,3
2022-10-20,Zone D,Assault,5
2022-10-21,Zone D,Assault,3
2022-10-22,Zone D,Theft,3
2022-10-23,Zone D,Theft,4
2022-10-24,Zone D,Vandalism,2
2022-10-25,Zone D,Burglary,3
2022-10-26,Zone D,Theft,7
2022-10-27,Zone D,Vandalism,5
2022-10-28,Zone D,Burglary,5
2022-10-29,Zone D,Theft,5
2022-10-30,Zone D,Vandalism,8
2022-10-31,Zone D,Vandalism,8
2022-11-01,Zone D,Burglary,4
2022-11-02,Zone D,Vandalism,11
2022-11-03,Zone D,Burglary,3
2022-11-04,Zone D,Burglary,7
2022-11-05,Zone D,Burglary,7
2022-11-06,Zone D,Assault,5
2022-11-07,Zone D,Vandalism,3
2022-11-08,Zone D,Burglary,9
2022-11-09,Zone D,Theft,6
2022-11-10,Zone D,Assault,5
2022-11-11,Zone D,Assault,5
2022-11-12,Zone D,Vandalism,8
2022-11-13,Zone D,Burglary,3
2022-11-14,Zone D,Vandalism,6
2022-11-15,Zone D,Assault,5
2022-11-16,Zone D,Burglary,5
2022-11-17,Zone D,Theft,6
2022-11-18,Zone D,Burglary,7
2022-11-19,Zone D,Assault,5
2022-11-20,Zone D,Theft,4
2022-11-21,Zone D,Burglary,4
2022-11-22,Zone D,Theft,5
2022-11-23,Zone D,Theft,0
2022-11-24,Zone D,Assault,7
2022-11-25,Zone D,Theft,5
2022-11-26,Zone D,Vandalism,3
2022-11-27,Zone D,Assault,0
2022-11-28,Zone D,Vandalism,12
2022-11-29,Zone D,Theft,6
2022-11-30,Zone D,Vandalism,1
2022-12-01,Zone D,Burglary,5
2022-12-02,Zone D,Theft,3
2022-12-03,Zone D,Burglary,4
2022-12-04,Zone D,Vandalism,5
2022-12-05,Zone D,Burglary,4
2022-12-06,Zone D,Theft,4
2022-12-07,Zone D,Burglary,7
2022-12-08,Zone D,Vandalism,6
2022-12-09,Zone D,Vandalism,7
2022-12-10,Zone D,Vandalism,5
2022-12-11,Zone D,Theft,4
2022-12-12,Zone D,Vandalism,5
2022-12-13,Zone D,Theft,3
2022-12-14,Zone D,Burglary,7
2022-12-15,Zone D,Vandalism,6
2022-12-16,Zone D,Burglary,3
2022-12-17,Zone D,Assault,5
2022-12-18,Zone D,Burglary,7
2022-12-19,Zone D,Assault,5
2022-12-20,Zone D,Burglary,7
2022-12-21,Zone D,Theft,5
2022-12-22,Zone D,Burglary,4
2022-12-23,Zone D,Theft,2
2022-12-24,Zone D,Theft,4
2022-12-25,Zone D,Vandalism,6
2022-12-26,Zone D,Theft,5
2022-12-27,Zone D,Assault,6
2022-12-28,Zone D,Vandalism,5
2022-12-29,Zone D,Vandalism,4
2022-12-30,Zone D,Burglary,2
2022-12-31,Zone D,Theft,4
2023-01-01,Zone D,Theft,5
2023-01-02,Zone D,Assault,7
2023-01-03,Zone D,Burglary,5
2023-01-04,Zone D,Burglary,4
2023-01-05,Zone D,Vandalism,6
2023-01-06,Zone D,Vandalism,6
2023-01-07,Zone D,Vandalism,3
2023-01-08,Zone D,Assault,4
2023-01-09,Zone D,Assault,6
2023-01-10,Zone D,Vandalism,3
2023-01-11,Zone D,Burglary,6
2023-01-12,Zone D,Assault,4
2023-01-13,Zone D,Burglary,5
2023-01-14,Zone D,Burglary,6
2023-01-15,Zone D,Theft,1
2023-01-16,Zone D,Vandalism,5
2023-01-17,Zone D,Theft,6
2023-01-18,Zone D,Vandalism,7
2023-01-19,Zone D,Vandalism,3
2023-01-20,Zone D,Burglary,5
2023-01-21,Zone D,Vandalism,2
2023-01-22,Zone D,Burglary,2
2023-01-23,Zone D,Burglary,7
2023-01-24,Zone D,Vandalism,0
2023-01-25,Zone D,Burglary,3
2023-01-26,Zone D,Burglary,9
2023-01-27,Zone D,Burglary,7
2023-01-28,Zone D,Assault,4
2023-01-29,Zone D,Burglary,6
2023-01-30,Zone D,Assault,5
2023-01-31,Zone D,Assault,5
2023-02-01,Zone D,Burglary,6
2023-02-02,Zone D,Burglary,5
2023-02-03,Zone D,Assault,9
2023-02-04,Zone D,Assault,6
2023-02-05,Zone D,Burglary,9
2023-02-06,Zone D,Burglary,3
2023-02-07,Zone D,Vandalism,8
2023-02-08,Zone D,Assault,4
2023-02-09,Zone D,Assault,5
2023-02-10,Zone D,Vandalism,5
2023-02-11,Zone D,Assault,10
2023-02-12,Zone D,Theft,2
2023-02-13,Zone D,Assault,12
2023-02-14,Zone D,Vandalism,4
2023-02-15,Zone D,Theft,5
2023-02-16,Zone D,Burglary,8
2023-02-17,Zone D,Vandalism,3
2023-02-18,Zone D,Vandalism,7
2023-02-19,Zone D,Burglary,6
2023-02-20,Zone D,Vandalism,5
2023-02-21,Zone D,Assault,3
2023-02-22,Zone D,Burglary,9
2023-02-23,Zone D,Vandalism,2
2023-02-24,Zone D,Burglary,5
2023-02-25,Zone D,Burglary,8
2023-02-26,Zone D,Burglary,11
2023-02-27,Zone D,Theft,4
2023-02-28,Zone D,Vandalism,5
2023-03-01,Zone D,Theft,5
2023-03-02,Zone D,Vandalism,4
2023-03-03,Zone D,Assault,2
2023-03-04,Zone D,Assault,5
2023-03-05,Zone D,Assault,8
2023-03-06,Zone D,Vandalism,5
2023-03-07,Zone D,Burglary,9
2023-03-08,Zone D,Burglary,2
